video_name,target
path/to/valset/e1a979c189a82171bcc1c4f779c12e59.mp4,0
path/to/valset/a0b12a947bb8c392b9db41ebd94fe734.mp4,0
path/to/valset/201f0226275d8e17c8b573ee9afd09e7.mp4,0
path/to/valset/ba573fc99b536c0223c418c5e46e26dc.mp4,0
path/to/valset/6356eae53d627655f603d59db3c4ba2f.mp4,0
path/to/valset/885754bd8616404b2e02d40b2c03e148.mp4,0
path/to/valset/c94cb544a9d1c391e5a5815929314b9f.mp4,0
path/to/valset/a2616e6e963ed072e12139a517766d8a.mp4,0
path/to/valset/8cefee46d47ce7dc671994643e06ff0c.mp4,0
path/to/valset/991a7f19c93482460c82416a769bdb2d.mp4,0
path/to/valset/9da471a6f22dd22f4521655d15d29b69.mp4,0
path/to/valset/dc7d6a7e5177fe355e779f68af5fdf01.mp4,0
path/to/valset/0d3194dd10eac6d7923421bfc86d9b7e.mp4,0
path/to/valset/58fe33534c0bb7b80a1a05f269dab973.mp4,0
path/to/valset/72d037582cb14753d440da38175be884.mp4,0
path/to/valset/46fbd9ffd25c00194477c5450b195972.mp4,0
path/to/valset/c2a43f334a1d08f4742494732465bfcd.mp4,0
path/to/valset/04b7d2cf79a056ad14d1a7b0cb3253c4.mp4,0
path/to/valset/3903a16f725ff29360f148f5712275d4.mp4,0
path/to/valset/e68145834931ec077a09df7092c481e3.mp4,0
path/to/valset/6d1bb73efb5cc55ebaf63e2ef818f203.mp4,0
path/to/valset/38cc80b12ca1590f0ef3ab0bcf6a8983.mp4,0
path/to/valset/f6026a8d2c0509752da58704e213f621.mp4,0
path/to/valset/6eef6e71f674cff67f7f2be6e16fa6c6.mp4,0
path/to/valset/0bf3031cf320d99f255274bf82948067.mp4,0
path/to/valset/767903797380211ef5ebf034b4587d1d.mp4,0
path/to/valset/0f39d85fc90b3aee54b114d009681015.mp4,0
path/to/valset/bcda83de41e86fe149602312950c7df8.mp4,0
path/to/valset/16b983ac5ffba3c615f0e263aa6ffb13.mp4,0
path/to/valset/a77096dbe10682019851c1fa82887508.mp4,0
path/to/valset/b91bc00d6642fb3430fe6663a8b02678.mp4,0
path/to/valset/6f0f1d0b979c3ae7a297c9177b27a3d5.mp4,0
path/to/valset/90f769d8c1aed291bc5c36758d50b51d.mp4,0
path/to/valset/e2265979b12713bafe9bd9d171977fca.mp4,0
path/to/valset/9613a186b693dccc2dc9cb3e25893068.mp4,0
path/to/valset/1e49400d0ade6453287d6a39fdd0e70e.mp4,0
path/to/valset/4b77522d225836f25caca9d3d6cd2799.mp4,0
path/to/valset/18b7f8c013d61eae02e9c197c032b33a.mp4,0
path/to/valset/acadabb0d5ef612951982e5c1ae3898c.mp4,0
path/to/valset/a685291649b5119a9f46df2b63015004.mp4,0
path/to/valset/c97be14e4c7911314e44410140bb09c5.mp4,0
path/to/valset/b598fe1965832a0051e384856fc043c7.mp4,0
path/to/valset/40206726a510ee654a0f34cf4ffceb71.mp4,0
path/to/valset/ddd5c110a85e3a9570ff90684c95b606.mp4,0
path/to/valset/f67eb3297c7033ccbec0ab4b7f7c9bbc.mp4,0
path/to/valset/e64bb8ccd4ec71db407f8d75d0d883f1.mp4,0
path/to/valset/bcdc78d5d464048460f2a27f22fe38be.mp4,0
path/to/valset/4c2ddd0dc1079e2b32bdee0240271a1a.mp4,0
path/to/valset/928d423866a3556b45d79a99abd9505a.mp4,0
path/to/valset/01b6474bd7f8a927ca98fdcd5172f762.mp4,0
path/to/valset/8a99b318043f3d02556a46b6ea34e30f.mp4,0
path/to/valset/cab6396b696d661781e1282858202909.mp4,0
path/to/valset/a382ba390d592228ac4df65503d2f7db.mp4,0
path/to/valset/f89d7aac8c5506504256a26ba479bc19.mp4,0
path/to/valset/fe99be4a2936bd3d3768a7e9a6656189.mp4,0
path/to/valset/4b2a31cd61d63e433fc0fede97e20822.mp4,0
path/to/valset/495fd8224d120bb285e8b8788b7e969f.mp4,0
path/to/valset/7b60084be79a801c4ab2eade49c43c7b.mp4,0
path/to/valset/fcdda01217222037f32fd6207cf3db0f.mp4,0
path/to/valset/96ca531fe9e9065389b1ccad629a8855.mp4,0
path/to/valset/3cb011aac67b0c8a26addf3038527d4c.mp4,0
path/to/valset/64c93a2fe59eb1370b6307af4e56d35b.mp4,0
path/to/valset/c0635049561dd0a091b4d14d8fd1af42.mp4,0
path/to/valset/ab6c4bdb388da53a05f6902ffff20c5f.mp4,0
path/to/valset/01629a3d61ec1f604977cc413b1ae010.mp4,0
path/to/valset/8e22714ef4260c96c0a2c51bfb6ac342.mp4,0
path/to/valset/318d3241ee16335fa7415ac3625fb717.mp4,0
path/to/valset/6c96bfcbb1468d116acc3622e3acde27.mp4,0
path/to/valset/94fc65be9fe6a2f45f108d8c912d8b7e.mp4,0
path/to/valset/47d12b79d70c188ad8808ee8cd8f00ab.mp4,0
path/to/valset/a794f305e49e147ee88cc74906245908.mp4,0
path/to/valset/27583db8f803ef25e9b45b58434ada59.mp4,0
path/to/valset/19ee3c47a8e9a369f39f3677f2987968.mp4,0
path/to/valset/277a75e0e8f9843458fec6533e601aaa.mp4,0
path/to/valset/6b3f1b74512e23129ebd4352ae1a004d.mp4,0
path/to/valset/4ab9015263daf45440c4723e54a768fc.mp4,0
path/to/valset/95303a25617317c4e8dd78da031eaa63.mp4,0
path/to/valset/175c55fbd23cf213f1346f66b23f80d4.mp4,0
path/to/valset/d9dd4fefae58731fbad9c9aec5dc90af.mp4,0
path/to/valset/a07cdfce6456f7fb62fec7e445f4c8cb.mp4,0
path/to/valset/09414843f1daec834c01eb50d2c8fe05.mp4,0
path/to/valset/6a935c8fe7f38868369fe1e5eb666c72.mp4,0
path/to/valset/96c18049de1c8a982e768e74599dca90.mp4,0
path/to/valset/4ba204aa28b6ee55b8a487bc1d02b165.mp4,0
path/to/valset/253c1cec4fa9d8f43ab72403e1be0343.mp4,0
path/to/valset/3735f2c4c252a9507fa896632b33b60a.mp4,0
path/to/valset/287c76210974ece98f95890783d56b94.mp4,0
path/to/valset/250b36278746f4bee495415c80c496d0.mp4,0
path/to/valset/01509b51a49729f795476db62e532b0a.mp4,0
path/to/valset/e98a036eb8c74260360ab46f59535336.mp4,0
path/to/valset/87f44c6ac2ed50c313882870dfaf7b61.mp4,0
path/to/valset/324048899f3734688a3bcbe73a60cd5f.mp4,0
path/to/valset/0174d421805098ac3e7b15bd28a700af.mp4,0
path/to/valset/f4716c8afbdda5f7ad938c09c7af849e.mp4,0
path/to/valset/02d5c5445e3f32384248d126a1aafdd3.mp4,0
path/to/valset/1973270d25a4c8462240b0c304c585f0.mp4,0
path/to/valset/34f2491b69427a58bbb5ee71fee49648.mp4,0
path/to/valset/9679dc541fb41d05382a424f369e3f95.mp4,0
path/to/valset/4edf2ca8fe0fb65ebbe94c35e9bd50b9.mp4,0
path/to/valset/6cfd471126b649fd6e7f61b5ca99d64c.mp4,0
path/to/valset/9fbada54ed25b0ca6948b8319ff39a05.mp4,0
path/to/valset/9daf847787309a9d47de8b546811d494.mp4,0
path/to/valset/52e1654e8e5286fe134675b3501b5bae.mp4,0
path/to/valset/847579af22345bd85eec57e4e2b22580.mp4,0
path/to/valset/97830534ce736c84799453e2da87a9db.mp4,0
path/to/valset/857799c0789df8e1852a15ed93cdbf8f.mp4,0
path/to/valset/3360fc88ae3b54cd851a95a1da39c7db.mp4,0
path/to/valset/d286b40f184af8d0c973c339c52aad97.mp4,0
path/to/valset/02b22eefc3747cb0572a00d45de2a3f7.mp4,0
path/to/valset/eae21af191d853c60d332b810f1172c9.mp4,0
path/to/valset/cb62be44125dc845466f300c58147c58.mp4,0
path/to/valset/613243512d2374cd9e3b006c68334b65.mp4,0
path/to/valset/8750c85a93766fda5e21688d5abe2d02.mp4,0
path/to/valset/a98c200bfd9a38fb418ff5d755e15b43.mp4,0
path/to/valset/f9e4e8142d4034282d776b061faba023.mp4,0
path/to/valset/8946346d37e39da9526018c6996cae45.mp4,0
path/to/valset/b0f3e8a27dddb21f784e9b40e192b2fb.mp4,0
path/to/valset/7ef7b3afba5be412da591f1b178f615b.mp4,0
path/to/valset/a00389ba88fdb631a842c200d3f14e1c.mp4,0
path/to/valset/3b91af6571e8a2537d3dabe3d0793328.mp4,0
path/to/valset/2a13e54f9e73426bf9bffa6ca2dbfba9.mp4,0
path/to/valset/20e7a02ec608eab94aa893081198f475.mp4,0
path/to/valset/463e3d176c3fad58840a29719553ed52.mp4,0
path/to/valset/7412361be3f13eb8284ff2817efd282a.mp4,0
path/to/valset/5dcac3c12d715abe66e9b2dce24750a2.mp4,0
path/to/valset/1c119397e9660ace4bab3de65b73ad03.mp4,0
path/to/valset/192c82c18f2bcd4e0cbf90e3a33ef691.mp4,0
path/to/valset/eb2ccd2f032d09cf3cb51d7fd8f75903.mp4,0
path/to/valset/d2c548623c7ba9adbb2a2e749502005b.mp4,0
path/to/valset/18ee24d7d0b2a593c030399795a77d4c.mp4,0
path/to/valset/1224ecc05a77c39e07c63b5c0c2f70bb.mp4,0
path/to/valset/a39ac31cb41beb99669c0ed62ce0e6a9.mp4,0
path/to/valset/e2a29cfc1816e131826bd06ca602549e.mp4,0
path/to/valset/4e84b7f30b780635a07a1309611e4bab.mp4,0
path/to/valset/01e8f4e7dea44bc9ba38975fd8b9afa1.mp4,0
path/to/valset/e4fea42c7a8c20d4a0f763675ab7e2cd.mp4,0
path/to/valset/1de03ec2b840b7ec3c13d0bd49f5457d.mp4,0
path/to/valset/a123081d3440c36001b3038a1ff9decd.mp4,0
path/to/valset/3ba6cfd70b5c077b4e66c552e68df892.mp4,0
path/to/valset/be88095d57bb9f5af8c7e2808202e3f1.mp4,0
path/to/valset/5b74b960b03a4a5c298d0b4548375e6d.mp4,0
path/to/valset/35cf7cf953371356c145c7e5606b852f.mp4,0
path/to/valset/e8e38678f35dc4e3c297984c1efb851e.mp4,0
path/to/valset/868fb88b2f84344d1669e9f763ac3758.mp4,0
path/to/valset/cef471b7477a850a0d6f3f0e8e1ba33d.mp4,0
path/to/valset/9fe8ada3247169fc3c96f41263d829e5.mp4,0
path/to/valset/c28f4879ee468a4d7104e463551634a7.mp4,0
path/to/valset/6a95c652d2d4224c47635178244c05a6.mp4,0
path/to/valset/6415259b1658c2dba3f578ecee20b80c.mp4,0
path/to/valset/9fb27ba6fb6e53e611d6aa3a1781d7f1.mp4,0
path/to/valset/d985176c6950f53fa8a3c85683dcddab.mp4,0
path/to/valset/7c6b511ad03fdc080d0c11f569541e39.mp4,0
path/to/valset/c24131ca4c0f1f826fa9dd40a64a88b2.mp4,0
path/to/valset/ab11703a2f33570e4dcd9de43916ce02.mp4,0
path/to/valset/33ee08c7d53da31f035299a52f2d896c.mp4,0
path/to/valset/4592073dc8676242b36a2ef26bc409b0.mp4,0
path/to/valset/b2f9d80ef55971d9951b97b33b8181f7.mp4,0
path/to/valset/3e95dbb46807b94264af8694b6f9e53a.mp4,0
path/to/valset/b5e8d34b2c9365378dd06bf750d712e1.mp4,0
path/to/valset/4787b00b05bd5943b978a6f9e5ceec3d.mp4,0
path/to/valset/3e157907748bb1c613931cd272b3ce5e.mp4,0
path/to/valset/26a1a5e84a38108a4f64771587f4bf02.mp4,0
path/to/valset/cbbe2d708a3851c3662caaaa150a6afb.mp4,0
path/to/valset/de9bebe34155485f5232b0a0451b2dfd.mp4,0
path/to/valset/eba7bffb312fcddd9b18066c4e0b6009.mp4,0
path/to/valset/0587f79b3c9dfcf204cb92f9cab38a54.mp4,0
path/to/valset/00b64c95c6af5647956a2a50fd5c5c81.mp4,0
path/to/valset/2c8831137e4c112693e38eb69c7461ab.mp4,0
path/to/valset/a933d3795c262d9d67a84d3c3d368a08.mp4,0
path/to/valset/30158b09e8a46149569ff1fbd00c8943.mp4,0
path/to/valset/7f2ddb3e9f5baa3abd7b2d32b54dbfce.mp4,0
path/to/valset/a1b78729522283a7c0f34d61136d2526.mp4,0
path/to/valset/272418dd5b6024114932993fe9d175aa.mp4,0
path/to/valset/4631b1d1e9af7238f88ffbd61354de2c.mp4,0
path/to/valset/d89ea549c2701b896c8668484765a705.mp4,0
path/to/valset/66117b7dacec4dba9e1ae2dedf543661.mp4,0
path/to/valset/347c65d4a755765621a0f1d924a230b4.mp4,0
path/to/valset/479a2f37bad51e51ca11bff937800008.mp4,0
path/to/valset/1b50d5e3bcd09d94af532f3dc4e2efea.mp4,0
path/to/valset/660b750ebeaafde83ab0fab96d95e5cd.mp4,0
path/to/valset/514572bf4249d8051e0e2a335de2c5f7.mp4,0
path/to/valset/45ecccfdcd2c3c39ad1d7dd6eaa9c29f.mp4,0
path/to/valset/734c71a9f49f8526868984402cc3bb3a.mp4,0
path/to/valset/9e65bb915922c19425340238c7dca905.mp4,0
path/to/valset/996007650ea7c3a3ff947ef5697e642c.mp4,0
path/to/valset/ef1366d8b9c93a8850f777aaeec9c8ee.mp4,0
path/to/valset/551efbd28ad86616050dfe5db66189c7.mp4,0
path/to/valset/e74f3b549927e5b0bf1d67fcd5d98a16.mp4,0
path/to/valset/a432cf018860d5091c5a5dd19332f113.mp4,0
path/to/valset/feba39abf58839b717585f63c0384400.mp4,0
path/to/valset/67e0b16a7868b79a5781478db22a9f65.mp4,0
path/to/valset/028aa201452f636e0fc6b28c7b7138df.mp4,0
path/to/valset/1fdfa1a5b0f9e3a22787bf84a8a90fe2.mp4,0
path/to/valset/c61d8414e3596caa4af725cf5ce861d9.mp4,0
path/to/valset/4407d077e7b71c30f7f3322d533c094e.mp4,0
path/to/valset/53a30c97280b0770407ef887956447fb.mp4,0
path/to/valset/66712262d7fc87200d0f2b4c694e3a79.mp4,0
path/to/valset/10404d4bd8ca19f7a100daf55fcf2674.mp4,0
path/to/valset/1d9e03e161ed708090d422e80aed93b6.mp4,0
path/to/valset/f4761608a939e074812950e4458818f3.mp4,0
path/to/valset/7ede76157ce541310cb6247e95eb8404.mp4,0
path/to/valset/ca44fb7dbae25e54b3d2c906e42fbc5b.mp4,0
path/to/valset/a5f80c03dbc8e7e7faec4d01855ab8c8.mp4,0
path/to/valset/1036b90a95aab6fa421c531e3858fcd9.mp4,0
path/to/valset/ac651a2f93a761e4169d51a117b58524.mp4,0
path/to/valset/82ca3744bc13d6d11b009a14eab4d5ff.mp4,0
path/to/valset/95fb80db80a08293aeb3b7c81405d7fb.mp4,0
path/to/valset/831240fe16541a76fbdafaefb3f3d230.mp4,0
path/to/valset/5af93723201b52c7f0c873fec98dcaf2.mp4,0
path/to/valset/0c08abff21425221f39b6e35a4011a30.mp4,0
path/to/valset/0ad758c66115a7913f1cc10085b8f23b.mp4,0
path/to/valset/16fd0ee3889ee19b1d7a359f9c23c75e.mp4,0
path/to/valset/ea90004537b790cdb8f85d09518ead0d.mp4,0
path/to/valset/897dacc1671221b8c1bd6c0e2e7b707a.mp4,0
path/to/valset/329bf1cb73a30795e16666d0881a9257.mp4,0
path/to/valset/2205ec9b7d56e328cfbd78c043cd85f3.mp4,0
path/to/valset/95b8df390352f7877c827cbf8da25269.mp4,0
path/to/valset/d43ea6ec372fa5b800fb8746c0c899fe.mp4,0
path/to/valset/672afdd8f819c2a9476fe084e28c3f6d.mp4,0
path/to/valset/d32ed9f25d30ea0771c6c08959da5b25.mp4,0
path/to/valset/bdd06e5f1944429058b0b41d0db4c811.mp4,0
path/to/valset/f2c20cfa505abb3485c9bd1a63b376f2.mp4,0
path/to/valset/b28cdba39d4a6734c2b27d143a8d8df5.mp4,0
path/to/valset/70524a0f014b07b04d8ab1af6b4a7d39.mp4,0
path/to/valset/061265fe13a39085a58d1b383eff149e.mp4,0
path/to/valset/d466b2ff0a9bf94d0c5e7123f0af846c.mp4,0
path/to/valset/f28d56b22546abab0de7e517049364a6.mp4,0
path/to/valset/c8c82cce6ded1cb4602ce60d92333521.mp4,0
path/to/valset/d02db798528bc8ce95c5226fcca2057a.mp4,0
path/to/valset/de49348c0b98fae9cfd6ed8f24b0e32f.mp4,0
path/to/valset/da03aaee568a855fcfb7d7739459e566.mp4,0
path/to/valset/5797db071ef9ac39774d630c456f3a43.mp4,0
path/to/valset/88baeb9c3e1200f506d6616ec65a1fb8.mp4,0
path/to/valset/ad007660f1b83c8bf8852338267d4cc8.mp4,0
path/to/valset/e57e719b8f0e0a88bb1d16d3908a1a96.mp4,0
path/to/valset/99b23e272fc85d88fc38375c751031d8.mp4,0
path/to/valset/b52109fe1f6b8f1d8e79efdab38e0817.mp4,0
path/to/valset/adbde2deab7f3a8d57121582afa71aed.mp4,0
path/to/valset/3da74c3f333e348c7864c7b119608ba9.mp4,0
path/to/valset/4c8001e206cb05288e087be1065af5a3.mp4,0
path/to/valset/00e98eb571c7ad2ff0583e180328b34f.mp4,0
path/to/valset/5000d6132a3567f99260045fe04b3f09.mp4,0
path/to/valset/206f0037e6e682d594e30f24ce697bd2.mp4,0
path/to/valset/33b484cd09f247fd817555a839c84d54.mp4,0
path/to/valset/56befea06fb10458a5b8849babdf2780.mp4,0
path/to/valset/bc536aef174ca3178133681e7e59156d.mp4,0
path/to/valset/ddb0ce2004a85544e9ad9e40939d93dc.mp4,0
path/to/valset/b7a3cb7d3ef458c0c69b9c42e21e72ca.mp4,0
path/to/valset/9c63024bee4dc21df0fd064420204d1d.mp4,0
path/to/valset/a42a187b64f793253f79e265a948b355.mp4,0
path/to/valset/9dba4f7c9b4a231c2301f954f5c36689.mp4,0
path/to/valset/702673194ae51b243ba02b97e8b367e7.mp4,0
path/to/valset/c3c770b3809cf60e7ef43fbf2bbe5d7e.mp4,0
path/to/valset/e70064244a7240149b3e5477ec5005a3.mp4,0
path/to/valset/9c1d69fbb3bb049d322c22dc99f802a9.mp4,0
path/to/valset/1fc6ab54242487d4819dd9fdcd328865.mp4,0
path/to/valset/bd0b30b8e6d35c8cc41726f6b46f4a51.mp4,0
path/to/valset/855f7bf4c4b7902a4c554bf8b161f9c4.mp4,0
path/to/valset/325e8def157469770d81f2838757f1aa.mp4,0
path/to/valset/bd842de80969b00102c351bd562673df.mp4,0
path/to/valset/8e9755647466039566278ca38ed76616.mp4,0
path/to/valset/c81a70570f108c92eaba724fb63d9cd2.mp4,0
path/to/valset/3bdade5e399dbd292435a7e1d3b4f19b.mp4,0
path/to/valset/331cdbda5da775a060658975f8b5747f.mp4,0
path/to/valset/67e20d67745a7a32d7c70d5f4778b50b.mp4,0
path/to/valset/6d6b912083294c1543b68655c0de61c2.mp4,0
path/to/valset/7ab51d7ce382e173de0093ce11eb092f.mp4,0
path/to/valset/f72052e91a1e41c7b3463a4bd5187ac2.mp4,0
path/to/valset/762418330dde9698fdd0f33c170eb371.mp4,0
path/to/valset/10cc206a49e87660e94cdd286927a3f3.mp4,0
path/to/valset/459c5be1399068565c97d3c0891f3b90.mp4,0
path/to/valset/75708082fcfab2a416bcf7c14dab6387.mp4,0
path/to/valset/886351f2e0a204817a583540ca2cc8d1.mp4,0
path/to/valset/6e42b4cebada60d78d0ac57a56f3ce15.mp4,0
path/to/valset/9b88fef60c3afa9ffef35c57004edbe3.mp4,0
path/to/valset/b2ad4a2d8719c5260aa763fb8ac57846.mp4,0
path/to/valset/6f8171c88c2f94951001b9c3baced6a6.mp4,0
path/to/valset/e8613787d6a0df53076b397ad025a143.mp4,0
path/to/valset/93bc55faec5bb2f500f251b5d29acaef.mp4,0
path/to/valset/aacf4caff3d7f18b2684f3ff1a69b91b.mp4,0
path/to/valset/76cbddd089cd59966097adb9decae3f6.mp4,0
path/to/valset/646f2e0ca7b33958743245ed98a180b1.mp4,0
path/to/valset/17d3fbdb834fa5ad2813590fd50d7897.mp4,0
path/to/valset/ed1d46adb42c4af4fb8830a481bd69d8.mp4,0
path/to/valset/6cf0b72b9f86daf95af89799679eca88.mp4,0
path/to/valset/fce1647d5439bdfa15b97ededb9f4b6e.mp4,0
path/to/valset/b1e5be5d819ef0e6cfaa21e15e861688.mp4,0
path/to/valset/cbe2d1b46b4bdf70abdc383a241c4a54.mp4,0
path/to/valset/c543d807856730a3061fabae3672ac67.mp4,0
path/to/valset/b1b79a77c211cda616da28f0f8f0e5cf.mp4,0
path/to/valset/26f0f654c2a2afca8e33e7a1a0f63e7e.mp4,0
path/to/valset/22336b3c07cfb04ece03f89732dab24e.mp4,0
path/to/valset/13154f5a46750b1d661ea03a70a3b01e.mp4,0
path/to/valset/323fb8889f881433a0ba9bb5efeeca86.mp4,0
path/to/valset/63b5a85c74010e3c96a7da2dc30156c0.mp4,0
path/to/valset/6f5c2514aa37634f68e9503657e83d08.mp4,0
path/to/valset/82c45d373756152d0181ac21350c001e.mp4,0
path/to/valset/f67ffa5c1b2ddc5df39de5193e6bae28.mp4,0
path/to/valset/0932c78e5c264083bede92c98d1048f5.mp4,0
path/to/valset/35281fd961f1a1230157b8080d1e35f3.mp4,0
path/to/valset/5e16de38ab44fe30824121e6723e2d69.mp4,0
path/to/valset/0db2523be7bc1aad0e4576600c00193e.mp4,0
path/to/valset/4633af11d8fc7b26ce9c7c726a3039ed.mp4,0
path/to/valset/01946342c68f7f4d3ef72c0e50c78bee.mp4,0
path/to/valset/c35b652d96768a6e6595bad3d127e75b.mp4,0
path/to/valset/067cdd73e4ba19bd02354ba496950876.mp4,0
path/to/valset/45c084f2fbc3445d427ec16a00258881.mp4,0
path/to/valset/3e9bebb0db72c9597af40b747964ba73.mp4,0
path/to/valset/15f6d6d0f7c7443b0b1073a31619d66a.mp4,0
path/to/valset/47b8305aec8c196c886e4796529eaae7.mp4,0
path/to/valset/556425f5545077153969d995ad208b30.mp4,0
path/to/valset/2a657fdc5e4897ccac7e76048b7027b7.mp4,0
path/to/valset/2d4abe25ca57292b16c5febb57942873.mp4,0
path/to/valset/6039bd1387b18222d026ea0894c4df89.mp4,0
path/to/valset/a6fbaa092c590b94d7516b4e48247684.mp4,0
path/to/valset/930fc6ecb03fd807edb4d3d1d8f8ea0e.mp4,0
path/to/valset/5a670c8d61cec2af0725c581896b2319.mp4,0
